Customer ID,first_purchase,last_purchase,total_orders,total_items,total_revenue,country,lifespan_days,avg_order_value,cohort_month
13565,2010-10-24 15:51:00,2011-11-20 14:33:00,3,260,414.8,United Kingdom,391,138.27,2010-10
13566,2010-03-10 12:22:00,2011-10-30 11:59:00,5,1257,1688.6,United Kingdom,598,337.72,2010-03
13567,2010-06-16 12:48:00,2010-10-07 12:51:00,4,643,1079.29,United Kingdom,113,269.82,2010-06
13568,2011-06-19 14:42:00,2011-06-19 14:42:00,1,66,187.05,United Kingdom,0,187.05,2011-06
13569,2010-10-07 13:05:00,2011-11-22 13:07:00,4,345,726.54,United Kingdom,411,181.64,2010-10
13570,2011-04-10 13:36:00,2011-04-10 13:36:00,1,161,239.49,United Kingdom,0,239.49,2011-04
13571,2009-12-08 13:02:00,2011-11-27 10:47:00,26,3191,4537.26,United Kingdom,718,174.51,2009-12
13572,2011-05-18 11:59:00,2011-05-18 11:59:00,1,534,1384.25,United Kingdom,0,1384.25,2011-05
13573,2010-03-12 16:06:00,2011-10-20 14:33:00,6,647,904.52,United Kingdom,586,150.75,2010-03
13574,2010-10-24 13:28:00,2010-10-24 13:28:00,1,304,404.45,United Kingdom,0,404.45,2010-10
13575,2011-06-16 14:24:00,2011-11-16 13:14:00,5,449,732.0699999999999,United Kingdom,152,146.41,2011-06
13576,2009-12-08 15:12:00,2011-11-29 15:34:00,28,4506,11202.59,United Kingdom,721,400.09,2009-12
13577,2009-12-14 16:10:00,2011-11-14 15:19:00,11,1661,3489.28,United Kingdom,699,317.21,2009-12
13578,2010-10-26 13:44:00,2010-10-26 13:44:00,1,127,147.66,United Kingdom,0,147.66,2010-10
13579,2010-02-18 13:53:00,2011-11-25 08:41:00,5,718,1374.34,United Kingdom,644,274.87,2010-02
13580,2010-10-29 15:01:00,2010-10-29 15:01:00,1,45,107.75,United Kingdom,0,107.75,2010-10
13581,2010-10-21 16:30:00,2011-02-03 14:41:00,2,119,280.53000000000003,United Kingdom,104,140.27,2010-10
13582,2010-04-01 11:38:00,2010-11-15 11:34:00,2,106,241.68,United Kingdom,227,120.84,2010-04
13583,2010-01-29 13:53:00,2011-07-07 10:40:00,2,1097,1445.031,United Kingdom,523,722.52,2010-01
13584,2010-02-02 08:40:00,2011-02-06 12:49:00,3,360,385.7,United Kingdom,369,128.57,2010-02
13585,2009-12-01 14:56:00,2010-06-27 12:33:00,3,1386,684.54,United Kingdom,207,228.18,2009-12
13586,2010-06-16 13:47:00,2010-06-16 13:47:00,1,38,127.28,United Kingdom,0,127.28,2010-06
13587,2010-02-14 13:17:00,2011-10-07 12:31:00,4,664,1673.5,United Kingdom,599,418.38,2010-02
13588,2011-03-29 15:53:00,2011-11-24 10:42:00,9,2606,2478.95,United Kingdom,239,275.44,2011-03
13589,2009-12-06 10:26:00,2011-11-25 12:10:00,6,293,1120.74,United Kingdom,719,186.79,2009-12
13590,2009-12-01 13:37:00,2011-11-28 12:54:00,18,5271,6336.04,United Kingdom,726,352.0,2009-12
13591,2009-12-14 15:44:00,2011-10-06 12:26:00,7,850,2093.94,United Kingdom,660,299.13,2009-12
13592,2011-03-20 14:01:00,2011-11-04 09:49:00,4,84,247.95999999999998,United Kingdom,228,61.99,2011-03
13593,2010-03-02 16:36:00,2011-08-23 13:35:00,14,2170,5493.29,United Kingdom,538,392.38,2010-03
13594,2010-08-11 10:23:00,2011-10-18 10:19:00,2,396,533.32,United Kingdom,432,266.66,2010-08
13595,2010-03-03 14:42:00,2010-07-11 12:36:00,3,341,784.48,United Kingdom,129,261.49,2010-03
13596,2011-11-27 11:57:00,2011-12-04 12:01:00,2,384,664.11,United Kingdom,7,332.06,2011-11
13597,2010-11-02 09:30:00,2010-11-04 14:54:00,2,231,396.71,United Kingdom,2,198.36,2010-11
13598,2010-02-26 11:22:00,2011-10-23 14:28:00,5,393,761.96,United Kingdom,604,152.39,2010-02
13599,2009-12-01 12:30:00,2011-12-08 16:10:00,33,6248,9811.04,United Kingdom,737,297.3,2009-12
13600,2010-03-15 17:16:00,2011-01-31 15:27:00,2,599,518.42,United Kingdom,321,259.21,2010-03
13601,2010-06-11 15:03:00,2011-10-25 17:31:00,4,957,1159.99,United Kingdom,501,290.0,2010-06
13602,2010-05-28 11:49:00,2011-10-06 11:47:00,4,538,1025.17,United Kingdom,495,256.29,2010-05
13603,2011-11-13 15:57:00,2011-11-13 15:57:00,1,164,164.34,United Kingdom,0,164.34,2011-11
13604,2010-02-19 12:02:00,2010-02-19 12:02:00,1,242,717.62,United Kingdom,0,717.62,2010-02
13605,2010-05-17 15:46:00,2010-11-17 17:16:00,2,425,522.67,United Kingdom,184,261.33,2010-05
13606,2011-02-01 11:42:00,2011-11-10 17:46:00,3,276,276.75,United Kingdom,282,92.25,2011-02
13607,2010-11-02 11:48:00,2011-10-30 16:17:00,2,466,1075.81,United Kingdom,362,537.9,2010-11
13608,2010-06-17 12:28:00,2010-06-17 12:28:00,1,110,232.05,United Kingdom,0,232.05,2010-06
13609,2010-04-25 13:26:00,2010-04-25 13:26:00,1,19,167.35,United Kingdom,0,167.35,2010-04
13610,2010-01-05 14:12:00,2011-11-27 15:38:00,14,869,2103.71,United Kingdom,691,150.27,2010-01
13611,2009-12-03 07:57:00,2011-09-11 14:51:00,10,1988,3297.9300000000003,United Kingdom,647,329.79,2009-12
13612,2010-03-17 12:14:00,2010-03-17 12:14:00,1,444,818.29,United Kingdom,0,818.29,2010-03
13613,2010-02-17 12:40:00,2010-09-13 12:01:00,5,445,1039.8500000000001,United Kingdom,207,207.97,2010-02
13614,2010-06-06 13:42:00,2011-11-15 14:47:00,6,821,2332.74,United Kingdom,527,388.79,2010-06
13615,2010-01-28 15:43:00,2011-01-25 08:21:00,8,2910,6272.53,United Kingdom,361,784.07,2010-01
13616,2010-01-17 14:56:00,2010-05-20 12:59:00,2,172,283.85,United Kingdom,122,141.93,2010-01
13617,2010-08-01 15:23:00,2011-10-30 13:50:00,8,593,1278.75,United Kingdom,454,159.84,2010-08
13618,2011-06-19 11:09:00,2011-06-19 11:09:00,1,246,177.34,United Kingdom,0,177.34,2011-06
13619,2010-02-03 14:16:00,2010-06-13 11:39:00,2,79,224.94,United Kingdom,129,112.47,2010-02
13620,2010-06-29 15:02:00,2010-06-29 15:02:00,1,74,112.34,United Kingdom,0,112.34,2010-06
13621,2011-08-15 08:26:00,2011-08-15 08:26:00,1,343,213.85,United Kingdom,0,213.85,2011-08
13622,2010-01-12 13:22:00,2010-01-12 13:22:00,1,379,658.95,United Kingdom,0,658.95,2010-01
13623,2009-12-02 13:57:00,2011-11-09 12:00:00,10,1010,2533.06,United Kingdom,706,253.31,2009-12
13624,2010-11-16 13:43:00,2010-11-16 13:43:00,1,820,462.08,United Kingdom,0,462.08,2010-11
13625,2010-04-22 10:50:00,2010-04-22 10:50:00,1,144,301.26,United Kingdom,0,301.26,2010-04
13626,2010-11-25 16:12:00,2011-04-01 10:05:00,2,398,707.04,United Kingdom,126,353.52,2010-11
13627,2010-03-09 14:03:00,2011-10-11 14:20:00,7,1632,2245.9,United Kingdom,581,320.84,2010-03
13628,2010-02-01 14:44:00,2010-02-01 14:44:00,1,106,310.14,United Kingdom,0,310.14,2010-02
13629,2010-02-11 17:34:00,2011-11-16 13:21:00,19,7722,13370.86,United Kingdom,642,703.73,2010-02
13630,2011-02-27 12:49:00,2011-12-04 15:16:00,7,1391,2031.78,United Kingdom,280,290.25,2011-02
13631,2011-03-17 17:13:00,2011-09-01 09:57:00,11,467,3070.42,United Kingdom,167,279.13,2011-03
13632,2010-04-07 10:59:00,2011-11-15 10:51:00,8,1633,3645.81,United Kingdom,586,455.73,2010-04
13634,2010-01-10 14:26:00,2011-11-06 13:40:00,16,2090,5033.77,United Kingdom,664,314.61,2010-01
13635,2009-12-01 09:46:00,2011-10-03 10:55:00,4,1884,2999.16,United Kingdom,671,749.79,2009-12
13636,2011-02-27 14:29:00,2011-11-03 10:30:00,5,592,949.12,United Kingdom,248,189.82,2011-02
13637,2011-04-27 13:06:00,2011-10-18 13:32:00,3,405,804.3,United Kingdom,174,268.1,2011-04
13638,2011-11-24 10:38:00,2011-11-24 10:38:00,1,93,122.64,United Kingdom,0,122.64,2011-11
13639,2010-09-29 10:05:00,2011-09-26 13:36:00,2,997,1346.27,United Kingdom,362,673.14,2010-09
13640,2010-04-07 15:33:00,2010-04-07 15:33:00,1,108,405.0,United Kingdom,0,405.0,2010-04
13641,2009-12-05 13:17:00,2010-03-09 07:37:00,5,1098,1016.47,United Kingdom,93,203.29,2009-12
13642,2010-10-03 12:23:00,2011-05-08 12:34:00,4,231,472.2,United Kingdom,217,118.05,2010-10
13643,2009-12-08 12:48:00,2011-11-08 15:37:00,10,902,2156.77,United Kingdom,700,215.68,2009-12
13644,2011-08-26 11:53:00,2011-11-23 14:07:00,4,2067,2624.26,United Kingdom,89,656.06,2011-08
13645,2011-08-11 16:11:00,2011-08-11 16:11:00,1,158,252.1,United Kingdom,0,252.1,2011-08
13646,2010-11-05 12:00:00,2010-11-05 12:13:00,2,79,326.25,United Kingdom,0,163.12,2010-11
13647,2010-04-15 12:55:00,2011-11-30 12:00:00,8,1795,3041.68,United Kingdom,593,380.21,2010-04
13648,2009-12-01 18:13:00,2010-11-04 14:46:00,8,960,1764.02,United Kingdom,337,220.5,2009-12
13649,2010-06-30 16:35:00,2011-03-28 11:51:00,6,782,1453.68,United Kingdom,270,242.28,2010-06
13650,2010-01-26 08:44:00,2011-11-23 12:22:00,10,1746,3288.0,United Kingdom,666,328.8,2010-01
13651,2010-11-23 09:44:00,2011-11-04 14:59:00,3,62,226.85,United Kingdom,346,75.62,2010-11
13652,2010-02-25 17:37:00,2011-10-25 08:51:00,5,1458,2262.05,United Kingdom,606,452.41,2010-02
13653,2010-08-09 08:19:00,2010-08-09 08:19:00,1,72,152.2,United Kingdom,0,152.2,2010-08
13654,2009-12-02 11:43:00,2011-10-27 16:24:00,11,4762,6308.0,United Kingdom,694,573.45,2009-12
13655,2010-04-27 09:59:00,2011-08-17 14:25:00,6,1225,2280.51,United Kingdom,477,380.08,2010-04
13656,2010-04-23 12:50:00,2011-06-28 10:31:00,4,862,1078.85,United Kingdom,430,269.71,2010-04
13657,2011-05-22 12:35:00,2011-11-29 12:32:00,2,209,382.14,United Kingdom,190,191.07,2011-05
13658,2010-02-05 13:17:00,2011-11-30 10:13:00,9,2171,6025.5,United Kingdom,662,669.5,2010-02
13659,2010-02-17 09:05:00,2011-05-18 12:37:00,12,2527,4884.68,United Kingdom,455,407.06,2010-02
13660,2010-11-04 16:10:00,2010-11-04 16:10:00,1,136,306.64,United Kingdom,0,306.64,2010-11
13661,2010-04-15 14:58:00,2010-04-15 14:58:00,1,118,325.24,United Kingdom,0,325.24,2010-04
13662,2010-02-19 13:21:00,2011-09-15 12:04:00,11,1169,2233.61,United Kingdom,572,203.06,2010-02
13663,2010-03-03 10:11:00,2011-06-13 15:44:00,5,893,2047.51,United Kingdom,467,409.5,2010-03
13665,2010-07-23 13:29:00,2010-11-18 13:06:00,3,1652,1711.6599999999999,United Kingdom,117,570.55,2010-07
13666,2009-12-04 10:48:00,2011-10-10 15:39:00,5,54,127.89999999999999,United Kingdom,675,25.58,2009-12
13667,2011-07-13 15:42:00,2011-07-13 15:42:00,1,149,299.05,United Kingdom,0,299.05,2011-07
13668,2009-12-11 14:28:00,2011-12-07 12:11:00,35,6096,12948.48,United Kingdom,725,369.96,2009-12
13669,2010-10-28 15:05:00,2011-10-20 09:32:00,3,393,413.55,United Kingdom,356,137.85,2010-10
13670,2011-09-25 15:25:00,2011-09-25 15:25:00,1,282,349.7,United Kingdom,0,349.7,2011-09
13671,2010-11-10 10:50:00,2010-11-10 10:50:00,1,95,172.6,United Kingdom,0,172.6,2010-11
13672,2009-12-09 11:40:00,2011-02-11 13:53:00,3,138,419.92,United Kingdom,429,139.97,2009-12
13673,2011-11-07 15:40:00,2011-11-21 12:11:00,2,114,387.44,United Kingdom,13,193.72,2011-11
13674,2010-10-03 10:41:00,2010-10-03 10:41:00,1,102,240.68,United Kingdom,0,240.68,2010-10
13675,2011-02-28 12:14:00,2011-07-11 12:57:00,2,330,486.82000000000005,United Kingdom,133,243.41,2011-02
13676,2010-03-30 16:53:00,2010-06-18 17:30:00,2,104,243.9,United Kingdom,80,121.95,2010-03
13677,2010-07-07 17:25:00,2010-10-31 11:32:00,2,217,551.24,United Kingdom,115,275.62,2010-07
13678,2011-07-11 10:14:00,2011-07-11 10:14:00,1,924,232.6,United Kingdom,0,232.6,2011-07
13679,2009-12-04 16:52:00,2010-08-03 12:13:00,3,102,281.26,United Kingdom,241,93.75,2009-12
13680,2009-12-04 14:14:00,2011-12-08 13:47:00,12,5244,11419.67,United Kingdom,733,951.64,2009-12
13681,2011-07-07 15:21:00,2011-11-22 11:13:00,4,360,827.83,United Kingdom,137,206.96,2011-07
13682,2011-06-05 14:06:00,2011-06-05 14:06:00,1,10,59.5,United Kingdom,0,59.5,2011-06
13683,2010-09-08 10:00:00,2010-09-08 10:00:00,1,180,258.6,United Kingdom,0,258.6,2010-09
13684,2010-03-28 14:48:00,2011-02-27 10:13:00,4,234,594.88,United Kingdom,335,148.72,2010-03
13685,2011-10-10 12:59:00,2011-12-07 11:41:00,7,5056,3119.44,United Kingdom,57,445.63,2011-10
13686,2010-11-03 13:44:00,2011-06-10 09:10:00,3,378,409.04,United Kingdom,218,136.35,2010-11
13687,2010-09-27 16:30:00,2010-09-27 16:30:00,1,87167,11880.84,United Kingdom,0,11880.84,2010-09
13688,2010-03-14 14:11:00,2010-03-14 14:11:00,1,130,375.5,United Kingdom,0,375.5,2010-03
13689,2010-09-21 10:27:00,2011-10-07 13:21:00,2,722,1259.5,United Kingdom,381,629.75,2010-09
13690,2011-10-11 15:03:00,2011-10-11 15:03:00,1,67,172.25,United Kingdom,0,172.25,2011-10
13691,2010-11-08 17:34:00,2010-11-08 17:34:00,1,145,212.78,United Kingdom,0,212.78,2010-11
13692,2010-10-15 13:28:00,2011-11-15 11:17:00,5,2101,3114.4,United Kingdom,395,622.88,2010-10
13693,2009-12-07 11:29:00,2010-11-30 18:21:00,9,880,2011.82,United Kingdom,358,223.54,2009-12
13694,2009-12-04 15:26:00,2011-12-06 09:32:00,143,188201,195640.69,United Kingdom,731,1368.12,2009-12
13695,2010-05-11 11:07:00,2011-11-08 14:26:00,16,1791,2770.73,United Kingdom,546,173.17,2010-05
13696,2010-02-11 14:17:00,2010-10-14 09:44:00,3,552,2020.4,United Kingdom,244,673.47,2010-02
13697,2011-11-01 09:14:00,2011-11-01 09:14:00,1,177,151.29999999999998,United Kingdom,0,151.3,2011-11
13698,2010-01-27 09:02:00,2010-04-22 11:52:00,2,227,451.73,United Kingdom,85,225.86,2010-01
13699,2010-06-07 13:03:00,2011-07-07 16:51:00,2,219,764.15,United Kingdom,395,382.08,2010-06
13700,2010-02-07 10:53:00,2011-11-13 13:00:00,13,2786,2596.9700000000003,United Kingdom,644,199.77,2010-02
13701,2010-09-19 12:39:00,2010-09-19 12:39:00,1,80,161.0,United Kingdom,0,161.0,2010-09
13702,2010-09-20 11:40:00,2010-09-20 11:40:00,1,74,135.18,United Kingdom,0,135.18,2010-09
13703,2010-10-20 13:11:00,2011-01-25 13:10:00,2,128,425.56,United Kingdom,96,212.78,2010-10
13704,2011-09-12 14:40:00,2011-12-04 15:13:00,9,1531,2308.06,United Kingdom,83,256.45,2011-09
13705,2010-03-25 17:19:00,2011-12-02 12:32:00,7,906,1717.19,United Kingdom,616,245.31,2010-03
13706,2010-03-23 09:18:00,2011-02-10 09:21:00,2,301,631.17,United Kingdom,324,315.58,2010-03
13707,2010-06-21 11:57:00,2011-03-17 18:03:00,5,2210,3365.86,United Kingdom,269,673.17,2010-06
13708,2011-03-13 13:46:00,2011-03-13 13:46:00,1,301,285.33,United Kingdom,0,285.33,2011-03
13709,2010-01-11 10:40:00,2011-12-06 10:28:00,18,4122,7571.35,United Kingdom,693,420.63,2010-01
13710,2010-04-06 12:54:00,2011-11-08 08:16:00,3,336,509.52,United Kingdom,580,169.84,2010-04
13711,2009-12-15 19:04:00,2011-05-05 10:31:00,9,819,1792.26,United Kingdom,505,199.14,2009-12
13712,2010-04-08 11:16:00,2011-04-07 12:33:00,2,1128,766.42,United Kingdom,364,383.21,2010-04
13713,2010-05-05 16:48:00,2010-10-27 16:18:00,3,284,740.76,United Kingdom,174,246.92,2010-05
13714,2010-08-31 13:57:00,2010-08-31 13:57:00,1,50,161.35,United Kingdom,0,161.35,2010-08
13715,2010-03-11 15:33:00,2011-03-03 19:21:00,17,4800,8153.04,United Kingdom,357,479.59,2010-03
13716,2011-03-15 13:49:00,2011-03-15 13:49:00,1,138,138.28,United Kingdom,0,138.28,2011-03
13717,2010-08-11 09:40:00,2011-11-07 14:13:00,8,2144,1763.3,United Kingdom,453,220.41,2010-08
13718,2011-02-17 11:58:00,2011-04-07 13:24:00,2,173,306.55,United Kingdom,49,153.28,2011-02
13719,2010-05-17 14:36:00,2011-11-24 15:26:00,11,1588,2783.08,United Kingdom,556,253.01,2010-05
13720,2011-03-30 09:17:00,2011-08-15 12:46:00,4,501,799.9,United Kingdom,138,199.98,2011-03
13721,2010-11-09 17:59:00,2011-11-03 14:05:00,2,512,741.54,United Kingdom,358,370.77,2010-11
13722,2010-03-03 14:13:00,2011-07-31 12:44:00,10,3059,5635.41,United Kingdom,514,563.54,2010-03
13723,2010-04-07 14:32:00,2011-05-06 17:04:00,6,593,1194.08,United Kingdom,394,199.01,2010-04
13724,2010-03-12 15:28:00,2010-03-12 15:28:00,1,130,213.01,United Kingdom,0,213.01,2010-03
13725,2011-02-04 12:18:00,2011-10-21 10:03:00,8,806,1980.56,United Kingdom,258,247.57,2011-02
13726,2011-08-31 11:06:00,2011-11-01 10:49:00,2,1054,1079.6599999999999,United Kingdom,61,539.83,2011-08
13727,2009-12-09 13:25:00,2011-11-11 09:46:00,8,368,1074.15,United Kingdom,701,134.27,2009-12
13728,2009-12-09 17:13:00,2011-11-03 10:49:00,16,1269,2855.17,United Kingdom,693,178.45,2009-12
13729,2010-01-24 14:57:00,2010-09-30 10:44:00,3,419,724.73,United Kingdom,248,241.58,2010-01
13730,2011-07-01 12:47:00,2011-07-27 08:35:00,2,488,752.6,United Kingdom,25,376.3,2011-07
13731,2011-04-07 10:10:00,2011-05-04 14:33:00,2,278,610.59,United Kingdom,27,305.3,2011-04
13732,2011-11-11 15:49:00,2011-11-11 15:49:00,1,498,491.86,United Kingdom,0,491.86,2011-11
13733,2009-12-04 15:28:00,2010-10-25 12:18:00,2,335,487.03000000000003,United Kingdom,324,243.52,2009-12
13734,2010-04-16 08:42:00,2010-07-19 12:04:00,4,302,6695.6900000000005,United Kingdom,94,1673.92,2010-04
13735,2009-12-13 13:31:00,2011-11-15 11:14:00,13,4135,9762.77,United Kingdom,701,750.98,2009-12
13736,2009-12-06 12:07:00,2011-12-04 15:19:00,7,1549,2752.47,United Kingdom,728,393.21,2009-12
13737,2011-05-23 16:32:00,2011-05-23 16:32:00,1,125,339.59999999999997,United Kingdom,0,339.6,2011-05
13738,2010-11-08 15:23:00,2010-11-08 15:23:00,1,237,434.78000000000003,United Kingdom,0,434.78,2010-11
13739,2010-06-30 10:25:00,2011-11-21 13:35:00,2,76,292.2,United Kingdom,509,146.1,2010-06
13740,2009-12-02 12:22:00,2011-04-13 10:32:00,5,987,1582.77,United Kingdom,496,316.55,2009-12
13741,2011-05-06 13:43:00,2011-09-29 09:19:00,3,218,668.4300000000001,United Kingdom,145,222.81,2011-05
13742,2011-01-23 14:59:00,2011-11-23 11:07:00,12,1115,3107.87,United Kingdom,303,258.99,2011-01
13743,2011-03-25 14:46:00,2011-12-07 10:09:00,7,1776,1341.6,United Kingdom,256,191.66,2011-03
13744,2011-02-20 14:08:00,2011-09-05 15:19:00,2,1153,1080.52,United Kingdom,197,540.26,2011-02
13745,2010-06-11 17:19:00,2011-06-30 16:43:00,2,1146,777.36,United Kingdom,383,388.68,2010-06
13746,2010-10-22 11:55:00,2010-10-22 11:55:00,1,83,176.69,United Kingdom,0,176.69,2010-10
13747,2010-10-11 09:15:00,2010-12-01 10:37:00,2,60,169.79999999999998,United Kingdom,51,84.9,2010-10
13748,2009-12-01 16:44:00,2011-09-05 09:45:00,9,1028,2064.35,United Kingdom,642,229.37,2009-12
13750,2010-04-01 14:49:00,2011-10-17 12:16:00,11,1370,3602.1800000000003,United Kingdom,563,327.47,2010-04
13751,2011-02-24 15:56:00,2011-02-24 15:56:00,1,152,296.25,United Kingdom,0,296.25,2011-02
13752,2010-06-30 10:23:00,2011-08-07 14:16:00,7,1005,1579.8300000000002,United Kingdom,403,225.69,2010-06
13753,2009-12-03 10:20:00,2011-02-25 12:48:00,4,1450,2094.57,United Kingdom,449,523.64,2009-12
13754,2010-09-28 15:29:00,2011-07-11 11:51:00,3,315,447.05,United Kingdom,285,149.02,2010-09
13755,2011-10-07 15:45:00,2011-12-06 12:26:00,9,1242,2108.06,United Kingdom,59,234.23,2011-10
13756,2009-12-15 15:18:00,2011-12-07 16:44:00,23,5138,8655.95,United Kingdom,722,376.35,2009-12
13757,2010-02-03 12:37:00,2010-02-03 12:37:00,1,54,195.55,United Kingdom,0,195.55,2010-02
13758,2009-12-01 10:06:00,2011-11-28 11:11:00,15,4667,8698.13,United Kingdom,727,579.88,2009-12
13759,2011-09-29 15:40:00,2011-11-06 14:47:00,2,287,659.4100000000001,United Kingdom,37,329.71,2011-09
13760,2010-04-25 13:10:00,2011-10-16 16:13:00,5,623,1363.6399999999999,United Kingdom,539,272.73,2010-04
13761,2010-02-21 11:08:00,2011-10-20 14:01:00,6,1079,1952.17,United Kingdom,606,325.36,2010-02
13762,2010-01-10 12:13:00,2011-05-05 09:15:00,5,2608,2472.48,United Kingdom,479,494.5,2010-01
13763,2010-09-30 17:39:00,2011-10-07 15:13:00,3,3224,5217.4400000000005,United Kingdom,371,1739.15,2010-09
13764,2010-03-07 12:56:00,2011-09-30 12:03:00,6,2084,2919.62,United Kingdom,571,486.6,2010-03
13765,2010-02-24 13:46:00,2010-02-24 13:46:00,1,297,352.821,United Kingdom,0,352.82,2010-02
13766,2010-08-01 14:25:00,2010-08-01 14:25:00,1,137,190.35,United Kingdom,0,190.35,2010-08
13767,2009-12-01 10:52:00,2011-12-07 15:00:00,73,14595,33903.57,United Kingdom,736,464.43,2009-12
13768,2009-12-09 10:25:00,2009-12-13 10:41:00,2,373,875.97,United Kingdom,4,437.98,2009-12
13769,2009-12-16 11:59:00,2011-12-07 15:08:00,20,2452,5478.12,United Kingdom,721,273.91,2009-12
13770,2009-12-09 14:44:00,2010-10-13 15:10:00,4,468,785.37,United Kingdom,308,196.34,2009-12
13771,2010-02-25 12:37:00,2011-10-06 14:18:00,9,3140,5728.82,United Kingdom,588,636.54,2010-02
13772,2010-02-23 13:55:00,2011-11-06 11:43:00,8,1446,3100.02,United Kingdom,620,387.5,2010-02
13773,2010-02-18 10:27:00,2010-11-08 11:49:00,2,174,301.54,United Kingdom,263,150.77,2010-02
13774,2011-09-19 12:06:00,2011-09-19 12:06:00,1,192,345.0,United Kingdom,0,345.0,2011-09
13775,2010-04-28 12:15:00,2010-04-28 12:15:00,1,455,1049.66,United Kingdom,0,1049.66,2010-04
13776,2010-10-07 16:07:00,2010-10-07 16:11:00,2,2,623.98,United Kingdom,0,311.99,2010-10
13777,2009-12-02 09:47:00,2011-12-09 12:25:00,61,23190,49638.26,United Kingdom,737,813.74,2009-12
13778,2010-05-23 13:34:00,2011-08-28 15:25:00,4,511,1124.49,United Kingdom,462,281.12,2010-05
13779,2010-07-12 11:24:00,2010-07-12 11:24:00,1,53,161.13,United Kingdom,0,161.13,2010-07
13780,2010-10-28 19:51:00,2011-12-02 13:49:00,3,479,732.07,United Kingdom,399,244.02,2010-10
13781,2009-12-18 15:46:00,2011-04-03 12:08:00,3,300,778.83,United Kingdom,470,259.61,2009-12
13782,2009-12-06 12:52:00,2011-11-27 11:54:00,13,643,1786.08,United Kingdom,720,137.39,2009-12
13783,2010-02-04 13:47:00,2010-08-09 09:23:00,4,3437,1542.09,United Kingdom,185,385.52,2010-02
13784,2010-09-15 12:27:00,2011-11-30 09:33:00,14,2827,2910.23,United Kingdom,440,207.87,2010-09
13785,2010-09-05 16:01:00,2010-10-07 09:25:00,4,151,542.49,United Kingdom,31,135.62,2010-09
13786,2009-12-03 15:32:00,2010-12-07 13:53:00,6,1515,3127.99,United Kingdom,368,521.33,2009-12
13787,2010-01-14 10:13:00,2011-09-25 12:06:00,6,998,1222.5,United Kingdom,619,203.75,2010-01
13788,2010-07-22 15:50:00,2010-07-22 15:50:00,1,1,3.75,United Kingdom,0,3.75,2010-07
13789,2010-11-16 15:31:00,2010-11-16 15:31:00,1,258,239.45999999999998,United Kingdom,0,239.46,2010-11
13790,2011-12-05 15:48:00,2011-12-05 15:48:00,1,748,348.8,United Kingdom,0,348.8,2011-12
13791,2011-06-24 16:38:00,2011-08-04 11:44:00,2,1200,1516.0,United Kingdom,40,758.0,2011-06
13792,2010-10-13 11:05:00,2011-10-04 14:31:00,3,156,383.95,United Kingdom,356,127.98,2010-10
13793,2010-03-03 08:25:00,2010-03-03 08:25:00,1,52,96.0,United Kingdom,0,96.0,2010-03
